Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
75,Sort Colors,"Array, Two Pointers, Sort",47.6%,Medium,3.115,https://leetcode.com/problems/sort-colors
76,Minimum Window Substring,"Hash Table, Two Pointers, String, Sliding Window",34.9%,Hard,3.79519,https://leetcode.com/problems/minimum-window-substring
83,Remove Duplicates from Sorted List,Linked List,45.6%,Easy,3.85712,https://leetcode.com/problems/remove-duplicates-from-sorted-list
98,Validate Binary Search Tree,"Tree, Depth-first Search",27.9%,Medium,1.80475,https://leetcode.com/problems/validate-binary-search-tree
102,Binary Tree Level Order Traversal,"Tree, Breadth-first Search",54.9%,Medium,2.27049,https://leetcode.com/problems/binary-tree-level-order-traversal
103,Binary Tree Zigzag Level Order Traversal,"Stack, Tree, Breadth-first Search",48.6%,Medium,8.14269,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal
125,Valid Palindrome,"Two Pointers, String",36.9%,Easy,2.02768,https://leetcode.com/problems/valid-palindrome
129,Sum Root to Leaf Numbers,"Tree, Depth-first Search",49.4%,Medium,8.47238,https://leetcode.com/problems/sum-root-to-leaf-numbers
130,Surrounded Regions,"Depth-first Search, Breadth-first Search, Union Find",28.3%,Medium,18.2985,https://leetcode.com/problems/surrounded-regions
138,Copy List with Random Pointer,"Hash Table, Linked List",37.0%,Medium,8.38996,https://leetcode.com/problems/copy-list-with-random-pointer
139,Word Break,Dynamic Programming,40.3%,Medium,2.81429,https://leetcode.com/problems/word-break
141,Linked List Cycle,"Linked List, Two Pointers",41.4%,Easy,2.17391,https://leetcode.com/problems/linked-list-cycle
143,Reorder List,Linked List,39.0%,Medium,5.66287,https://leetcode.com/problems/reorder-list
146,LRU Cache,Design,33.5%,Medium,67.6647,https://leetcode.com/problems/lru-cache
153,Find Minimum in Rotated Sorted Array,"Array, Binary Search",45.2%,Medium,15.0086,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array
160,Intersection of Two Linked Lists,Linked List,41.1%,Easy,6.57824,https://leetcode.com/problems/intersection-of-two-linked-lists
176,Second Highest Salary,,31.9%,Easy,4.65692,https://leetcode.com/problems/second-highest-salary
189,Rotate Array,Array,35.0%,Easy,2.48056,https://leetcode.com/problems/rotate-array
198,House Robber,Dynamic Programming,42.1%,Easy,2.23736,https://leetcode.com/problems/house-robber
199,Binary Tree Right Side View,"Tree, Depth-first Search, Breadth-first Search",54.4%,Medium,8.05126,https://leetcode.com/problems/binary-tree-right-side-view
200,Number of Islands,"Depth-first Search, Breadth-first Search, Union Find",47.1%,Medium,6.7872,https://leetcode.com/problems/number-of-islands
202,Happy Number,"Hash Table, Math",50.6%,Easy,3.89205,https://leetcode.com/problems/happy-number
206,Reverse Linked List,Linked List,63.0%,Easy,5.31933,https://leetcode.com/problems/reverse-linked-list
211,Design Add and Search Words Data Structure,"Backtracking, Design, Trie",38.3%,Medium,6.0896,https://leetcode.com/problems/design-add-and-search-words-data-structure
213,House Robber II,Dynamic Programming,36.5%,Medium,7.79271,https://leetcode.com/problems/house-robber-ii
215,Kth Largest Element in an Array,"Divide and Conquer, Heap",55.8%,Medium,10.5803,https://leetcode.com/problems/kth-largest-element-in-an-array
227,Basic Calculator II,String,37.1%,Medium,14.6452,https://leetcode.com/problems/basic-calculator-ii
236,Lowest Common Ancestor of a Binary Tree,Tree,46.2%,Medium,2.98707,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
238,Product of Array Except Self,Array,60.3%,Medium,2.3195,https://leetcode.com/problems/product-of-array-except-self
240,Search a 2D Matrix II,"Binary Search, Divide and Conquer",43.3%,Medium,10.1001,https://leetcode.com/problems/search-a-2d-matrix-ii
244,Shortest Word Distance II,"Hash Table, Design",52.5%,Medium,59.252,https://leetcode.com/problems/shortest-word-distance-ii
250,Count Univalue Subtrees,Tree,52.2%,Medium,83.8324,https://leetcode.com/problems/count-univalue-subtrees
253,Meeting Rooms II,"Heap, Greedy, Sort",45.8%,Medium,53.1798,https://leetcode.com/problems/meeting-rooms-ii
268,Missing Number,"Array, Math, Bit Manipulation",51.9%,Easy,3.03891,https://leetcode.com/problems/missing-number
278,First Bad Version,Binary Search,36.0%,Easy,3.33669,https://leetcode.com/problems/first-bad-version
283,Move Zeroes,"Array, Two Pointers",58.0%,Easy,15.4081,https://leetcode.com/problems/move-zeroes
284,Peeking Iterator,Design,46.1%,Medium,49.3411,https://leetcode.com/problems/peeking-iterator
287,Find the Duplicate Number,"Array, Two Pointers, Binary Search",55.9%,Medium,3.20765,https://leetcode.com/problems/find-the-duplicate-number
297,Serialize and Deserialize Binary Tree,"Tree, Design",47.8%,Hard,9.87203,https://leetcode.com/problems/serialize-and-deserialize-binary-tree
300,Longest Increasing Subsequence,"Binary Search, Dynamic Programming",42.7%,Medium,6.9561,https://leetcode.com/problems/longest-increasing-subsequence
322,Coin Change,Dynamic Programming,35.8%,Medium,2.20022,https://leetcode.com/problems/coin-change
341,Flatten Nested List Iterator,"Stack, Design",53.1%,Medium,12.2161,https://leetcode.com/problems/flatten-nested-list-iterator
347,Top K Frequent Elements,"Hash Table, Heap",61.4%,Medium,7.7351,https://leetcode.com/problems/top-k-frequent-elements
366,Find Leaves of Binary Tree,"Tree, Depth-first Search",70.8%,Medium,30.6698,https://leetcode.com/problems/find-leaves-of-binary-tree
