Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
445,Add Two Numbers II,Linked List,54.8%,Medium,0.506116,https://leetcode.com/problems/add-two-numbers-ii
460,LFU Cache,Design,34.5%,Hard,2.80851,https://leetcode.com/problems/lfu-cache
524,Longest Word in Dictionary through Deleting,"Two Pointers, Sort",48.6%,Medium,14.1673,https://leetcode.com/problems/longest-word-in-dictionary-through-deleting
532,K-diff Pairs in an Array,"Array, Two Pointers",31.7%,Easy,19.4395,https://leetcode.com/problems/k-diff-pairs-in-an-array
547,Friend Circles,"Depth-first Search, Union Find",58.9%,Medium,16.0652,https://leetcode.com/problems/friend-circles
560,Subarray Sum Equals K,"Array, Hash Table",43.8%,Medium,3.01327,https://leetcode.com/problems/subarray-sum-equals-k
588,Design In-Memory File System,Design,46.2%,Hard,2.37538,https://leetcode.com/problems/design-in-memory-file-system
592,Fraction Addition and Subtraction,Math,49.2%,Medium,19.6137,https://leetcode.com/problems/fraction-addition-and-subtraction
628,Maximum Product of Three Numbers,"Array, Math",47.1%,Easy,0.709452,https://leetcode.com/problems/maximum-product-of-three-numbers
647,Palindromic Substrings,"String, Dynamic Programming",60.9%,Medium,11.7341,https://leetcode.com/problems/palindromic-substrings
657,Robot Return to Origin,String,73.7%,Easy,11.7487,https://leetcode.com/problems/robot-return-to-origin
688,Knight Probability in Chessboard,Dynamic Programming,49.2%,Medium,37.4813,https://leetcode.com/problems/knight-probability-in-chessboard
706,Design HashMap,"Hash Table, Design",61.6%,Easy,34.2529,https://leetcode.com/problems/design-hashmap
720,Longest Word in Dictionary,"Hash Table, Trie",48.4%,Easy,3.23747,https://leetcode.com/problems/longest-word-in-dictionary
722,Remove Comments,String,34.7%,Medium,13.5892,https://leetcode.com/problems/remove-comments
724,Find Pivot Index,Array,44.2%,Easy,8.4379,https://leetcode.com/problems/find-pivot-index
739,Daily Temperatures,"Hash Table, Stack",63.7%,Medium,0.329402,https://leetcode.com/problems/daily-temperatures
780,Reaching Points,Math,29.6%,Hard,74.4676,https://leetcode.com/problems/reaching-points
836,Rectangle Overlap,Math,48.4%,Easy,0.903016,https://leetcode.com/problems/rectangle-overlap
862,Shortest Subarray with Sum at Least K,"Binary Search, Queue",24.7%,Hard,56.5649,https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k
876,Middle of the Linked List,Linked List,68.6%,Easy,0.608328,https://leetcode.com/problems/middle-of-the-linked-list
887,Super Egg Drop,"Math, Binary Search, Dynamic Programming",27.1%,Hard,3.03268,https://leetcode.com/problems/super-egg-drop
931,Minimum Falling Path Sum,Dynamic Programming,62.6%,Medium,3.72873,https://leetcode.com/problems/minimum-falling-path-sum
939,Minimum Area Rectangle,Hash Table,51.6%,Medium,3.65138,https://leetcode.com/problems/minimum-area-rectangle
942,DI String Match,Math,72.8%,Easy,3.4511,https://leetcode.com/problems/di-string-match
973,K Closest Points to Origin,"Divide and Conquer, Heap, Sort",64.0%,Medium,0.217864,https://leetcode.com/problems/k-closest-points-to-origin
992,Subarrays with K Different Integers,"Hash Table, Two Pointers, Sliding Window",49.0%,Hard,1.48736,https://leetcode.com/problems/subarrays-with-k-different-integers
993,Cousins in Binary Tree,"Tree, Breadth-first Search",52.0%,Easy,1.65341,https://leetcode.com/problems/cousins-in-binary-tree
1010,Pairs of Songs With Total Durations Divisible by 60,Array,47.3%,Easy,1.45002,https://leetcode.com/problems/pairs-of-songs-with-total-durations-divisible-by-60
1041,Robot Bounded In Circle,Math,50.3%,Medium,91.0486,https://leetcode.com/problems/robot-bounded-in-circle
1051,Height Checker,Array,71.5%,Easy,9.34637,https://leetcode.com/problems/height-checker
1086,High Five,"Array, Hash Table, Sort",80.0%,Easy,88.0031,https://leetcode.com/problems/high-five
1163,Last Substring in Lexicographical Order,"String, Suffix Array",34.6%,Hard,35.8753,https://leetcode.com/problems/last-substring-in-lexicographical-order
1209,Remove All Adjacent Duplicates in String II,Stack,57.1%,Medium,0.908975,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii
1219,Path with Maximum Gold,Backtracking,65.2%,Medium,1.67367,https://leetcode.com/problems/path-with-maximum-gold
1235,Maximum Profit in Job Scheduling,"Binary Search, Dynamic Programming, Sort",44.2%,Hard,1.55993,https://leetcode.com/problems/maximum-profit-in-job-scheduling
1395,Count Number of Teams,Array,82.1%,Medium,4.15563,https://leetcode.com/problems/count-number-of-teams
