Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
733,Flood Fill,Depth-first Search,55.4%,Easy,0.722945,https://leetcode.com/problems/flood-fill
739,Daily Temperatures,"Hash Table, Stack",63.7%,Medium,0.525075,https://leetcode.com/problems/daily-temperatures
742,Closest Leaf in a Binary Tree,Tree,43.7%,Medium,10.8377,https://leetcode.com/problems/closest-leaf-in-a-binary-tree
745,Prefix and Suffix Search,Trie,34.3%,Hard,0.0,https://leetcode.com/problems/prefix-and-suffix-search
750,Number Of Corner Rectangles,Dynamic Programming,66.4%,Medium,4.07001,https://leetcode.com/problems/number-of-corner-rectangles
752,Open the Lock,Breadth-first Search,51.9%,Medium,4.49539,https://leetcode.com/problems/open-the-lock
759,Employee Free Time,"Heap, Greedy",66.5%,Hard,4.77022,https://leetcode.com/problems/employee-free-time
763,Partition Labels,"Two Pointers, Greedy",77.2%,Medium,0.0330494,https://leetcode.com/problems/partition-labels
764,Largest Plus Sign,Dynamic Programming,46.0%,Medium,0.0,https://leetcode.com/problems/largest-plus-sign
766,Toeplitz Matrix,Array,65.2%,Easy,21.9435,https://leetcode.com/problems/toeplitz-matrix
767,Reorganize String,"String, Heap, Greedy, Sort",48.9%,Medium,28.2343,https://leetcode.com/problems/reorganize-string
771,Jewels and Stones,Hash Table,86.5%,Easy,0.259294,https://leetcode.com/problems/jewels-and-stones
772,Basic Calculator III,"String, Stack",41.5%,Hard,30.0691,https://leetcode.com/problems/basic-calculator-iii
773,Sliding Puzzle,Breadth-first Search,59.5%,Hard,1.803,https://leetcode.com/problems/sliding-puzzle
776,Split BST,"Tree, Recursion",56.0%,Medium,8.70231,https://leetcode.com/problems/split-bst
778,Swim in Rising Water,"Binary Search, Heap, Depth-first Search, Union Find",53.3%,Hard,1.51326,https://leetcode.com/problems/swim-in-rising-water
784,Letter Case Permutation,"Backtracking, Bit Manipulation",65.0%,Medium,0.0,https://leetcode.com/problems/letter-case-permutation
785,Is Graph Bipartite?,"Depth-first Search, Breadth-first Search, Graph",47.6%,Medium,59.2467,https://leetcode.com/problems/is-graph-bipartite
